ItemName,Value,IsReal
global_active_energy,2935.821,True
global_frequency,49.9723015,True
global_voltage,235.999481,True
livingroom_couch_plug_consumption,0,True
global_power_factor,1.04839706,True
global_gas_total,189004,True
global_current,5.04635859,True
office_tv_plug_consumption,0,True
global_active_power,1.1333003,True
office_desk_plug_consumption,0,True
livingroom_presence_couch,OFF,True
kitchen_washingmachine_total_energy,3942,True
kitchen_washingmachine_partial_energy,3942,True
kitchen_washingmachine_current,0,True
livingroom_tv_plug_consumption,48,True
livingroom_couch_noise,0.20706,True
kitchen_dishwasher_current,0,True
livingroom_table_plug_consumption,0,True
global_shutters_voltage,235.57,True
livingroom_couch_noise,0.977821,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
bedroom_humidity,28,True
livingroom_table_noise,1.13931,True
walkway_noise,0.261251,True
livingroom_tv_status,ON,True
office_desk_plug_consumption,0,True
office_tv_status,OFF,True
livingroom_table_noise,0.328818,True
livingroom_couch_noise,0.354886,True
kitchen_hood_power,0,True
kitchen_cooktop_total_energy,21517,True
kitchen_cooktop_partial_energy,21517,True
livingroom_tv_plug_consumption,47,True
global_active_energy,2935.821,True
global_frequency,49.9768028,True
global_voltage,236.354691,True
global_power_factor,1.05382299,True
livingroom_presence_couch,ON,True
global_gas_total,189004,True
global_current,4.75979948,True
global_active_power,1.06445026,True
livingroom_couch_noise,0.730942,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_presence_table,ON,True
office_desk_plug_consumption,0,True
livingroom_couch_noise,0.362653,True
livingroom_table_noise,0.868665,True
global_waterheater_total_energy,179680,True
global_waterheater_partial_energy,179190,True
livingroom_table_noise,2.5912,True
livingroom_table_noise,0.861895,True
livingroom_presence_table,OFF,True
livingroom_presence_couch,OFF,True
livingroom_couch_noise,0.914315,True
livingroom_tv_plug_consumption,47,True
livingroom_heater2_temperature,19.1,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
bedroom_heater2_temperature,19.4,True
bathroom_temperature,20.9,True
livingroom_tv_plug_consumption,45,True
global_power_factor,1.05372405,True
global_current,4.75146151,True
global_active_energy,2935.821,True
global_frequency,49.9718056,True
global_voltage,236.330063,True
global_gas_total,189004,True
global_active_power,1.06251359,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
kitchen_cooktop_power,0,True
livingroom_table_noise,0.358929,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_couch_noise,0.432857,True
livingroom_tv_plug_consumption,47,True
livingroom_couch_noise,0.873971,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
kitchen_hood_current,0,True
global_active_energy,2935.821,True
global_frequency,49.974411,True
global_voltage,236.612991,True
global_power_factor,1.05383492,True
global_gas_total,189004,True
global_current,4.77558279,True
global_active_power,1.06846738,True
livingroom_tv_plug_consumption,47,True
livingroom_couch_plug_consumption,0,True
livingroom_table_noise,1.68602,True
livingroom_table_plug_consumption,0,True
kitchen_cooktop_current,0,True
livingroom_table_noise,0.592873,True
office_tv_plug_consumption,0,True
kitchen_dishwasher_partial_energy,19349,True
kitchen_dishwasher_total_energy,19349,True
office_desk_plug_consumption,0,True
global_lighting_power,99,True
livingroom_table_noise,1.38936,True
livingroom_tv_status,ON,True
kitchen_oven_current,0,True
office_tv_status,OFF,True
livingroom_tv_plug_consumption,47,True
bedroom_heater2_effective_setpoint,19,True
bedroom_heater2_effective_mode,1,True
livingroom_luminosity,70,True
bedroom_heater2_command,0,True
livingroom_table_noise,0.541124,True
bedroom_heater2_temperature,19.4,True
bedroom_heater1_temperature,19.5,True
bedroom_heater1_effective_setpoint,19,True
bedroom_heater1_effective_mode,1,True
bedroom_heater1_command,0,True
kitchen_oven_total_energy,11701,True
livingroom_couch_plug_consumption,0,True
kitchen_oven_partial_energy,11688,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
kitchen_fridge_voltage,236.57,True
global_active_energy,2935.821,True
global_frequency,49.9767761,True
global_voltage,236.63002,True
global_power_factor,1.053334,True
global_gas_total,189004,True
global_current,4.7819314,True
global_active_power,1.0711987,True
global_waterheater_voltage,235.85,True
livingroom_presence_table,ON,True
livingroom_presence_couch,ON,True
kitchen_hood_voltage,235.54,True
livingroom_heater2_temperature,19.1,True
livingroom_heater2_effective_mode,1,True
livingroom_heater2_effective_setpoint,19,True
livingroom_tv_plug_consumption,47,True
livingroom_heater2_command,0,True
global_lighting_current,0.48,True
global_lighting_voltage,236.12,True
livingroom_table_plug_consumption,0,True
livingroom_couch_noise,0.260107,True
livingroom_couch_plug_consumption,0,True
livingroom_table_noise,0.192513,True
global_shutters_total_energy,3611,True
office_tv_plug_consumption,0,True
global_shutters_partial_energy,3611,True
walkway_noise,0.129352,True
office_desk_plug_consumption,0,True
livingroom_presence_table,OFF,True
livingroom_couch_noise,0.520228,True
livingroom_presence_couch,OFF,True
livingroom_table_noise,0.462711,True
kitchen_washingmachine_voltage,236.13,True
livingroom_tv_plug_consumption,47,True
livingroom_couch_noise,0.257595,True
livingroom_table_noise,0.220382,True
entrance_heater_command,0,True
entrance_heater_temperature,19.1,True
entrance_heater_effective_mode,1,True
livingroom_table_plug_consumption,0,True
entrance_heater_effective_setpoint,19,True
livingroom_couch_noise,0.900717,True
global_active_energy,2935.821,True
global_frequency,49.9722519,True
global_voltage,236.494141,True
livingroom_couch_plug_consumption,0,True
livingroom_table_noise,0.838611,True
global_power_factor,1.04369998,True
global_gas_total,189004,True
global_current,5.3001442,True
office_tv_plug_consumption,0,True
global_active_power,1.19867647,True
livingroom_table_noise,1.86403,True
office_desk_plug_consumption,0,True
livingroom_couch_noise,0.310117,True
livingroom_couch_noise,0.630097,True
livingroom_table_noise,0.403432,True
entrance_heater_temperature,18.9,True
livingroom_table_noise,1.00554,True
global_shutters_power,0,True
livingroom_table_noise,0.437395,True
livingroom_tv_plug_consumption,47,True
global_waterheater_status,ON,True
livingroom_table_plug_consumption,0,True
entrance_heater_command,5,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_presence_couch,ON,True
global_waterheater_power,131,True
livingroom_presence_table,ON,True
office_desk_plug_consumption,0,True
bathroom_heater_temperature,19.7,True
bathroom_heater_effective_mode,1,True
bathroom_heater_command,0,True
bathroom_heater_effective_setpoint,19,True
global_waterheater_power,75,True
livingroom_humidity,31,True
livingroom_tv_plug_consumption,47,True
kitchen_washingmachine_power,0,True
livingroom_presence_table,OFF,True
global_active_energy,2935.821,True
global_frequency,49.9834557,True
global_voltage,235.88765,True
global_power_factor,1.03569603,True
global_gas_total,189004,True
global_current,5.66311741,True
global_active_power,1.28817403,True
kitchen_dishwasher_power,0,True
livingroom_presence_couch,OFF,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_temperature,20.14,True
livingroom_tv_plug_consumption,47,True
livingroom_tv_status,ON,True
livingroom_table_plug_consumption,0,True
livingroom_heater1_temperature,19.1,True
livingroom_heater1_command,0,True
livingroom_heater1_effective_mode,1,True
livingroom_couch_plug_consumption,0,True
livingroom_heater1_effective_setpoint,19,True
kitchen_fridge_total_energy,119412,True
office_tv_status,OFF,True
office_tv_plug_consumption,0,True
kitchen_fridge_partial_energy,119309,True
office_desk_plug_consumption,0,True
kitchen_dishwasher_voltage,236.92,True
global_active_energy,2935.821,True
global_frequency,49.9782219,True
global_voltage,236.216125,True
global_power_factor,1.25668001,True
global_gas_total,189004,True
global_current,1.93875623,True
global_active_power,0.340414703,True
livingroom_tv_plug_consumption,47,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
global_lighting_total_energy,224199,True
office_desk_plug_consumption,0,True
global_lighting_partial_energy,221807,True
global_shutters_current,0,True
livingroom_couch_noise,0.277733,True
livingroom_table_noise,0.159282,True
livingroom_tv_plug_consumption,47,True
livingroom_couch_noise,0.857629,True
livingroom_couch_plug_consumption,0,True
livingroom_table_noise,0.517087,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_presence_couch,ON,True
global_active_energy,2935.821,True
global_frequency,49.974823,True
bedroom_heater1_temperature,19.3,True
global_voltage,236.384262,True
global_power_factor,1.25610399,True
global_gas_total,189004,True
global_current,1.93150568,True
global_active_power,0.339646131,True
livingroom_tv_plug_consumption,47,True
livingroom_presence_couch,OFF,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_table_noise,0.25038,True
office_desk_plug_consumption,0,True
livingroom_presence_couch,ON,True
livingroom_couch_noise,0.401335,True
bathroom_humidity,62,True
global_heaters_temperature,19.9,True
livingroom_tv_plug_consumption,48,True
livingroom_presence_couch,OFF,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
bedroom_CO2,548.8,True
office_desk_plug_consumption,0,True
global_active_energy,2935.821,True
global_frequency,49.9742126,True
global_voltage,236.615768,True
global_power_factor,1.25638294,True
global_gas_total,189004,True
global_current,1.93282759,True
global_active_power,0.340084046,True
livingroom_tv_plug_consumption,44,True
kitchen_oven_power,0,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
kitchen_CO2,260.96,True
livingroom_tv_status,ON,True
office_tv_status,OFF,True
livingroom_couch_noise,0.975716,True
livingroom_couch_noise,0.322721,True
livingroom_tv_plug_consumption,48,True
office_heater_command,0,True
office_heater_temperature,20.2,True
office_heater_effective_setpoint,19,True
office_heater_effective_mode,1,True
livingroom_table_plug_consumption,0,True
global_voltage,237.075836,True
livingroom_couch_plug_consumption,0,True
global_power_factor,1.26899099,True
global_current,1.66771436,True
office_tv_plug_consumption,0,True
global_active_energy,2935.821,True
global_frequency,49.9797707,True
office_desk_plug_consumption,0,True
global_gas_total,189004,True
global_active_power,0.289022535,True
livingroom_couch_noise,0.808001,True
kitchen_fridge_power,0,True
livingroom_table_luminosity,84,True
livingroom_presence_couch,ON,True
kitchen_fridge_current,0,True
livingroom_presence_couch,OFF,True
livingroom_tv_plug_consumption,47,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_tv_plug_consumption,47,True
livingroom_couch_noise,0.366291,True
livingroom_table_plug_consumption,0,True
livingroom_couch_noise,0.82119,True
livingroom_couch_plug_consumption,0,True
livingroom_table_noise,0.504729,True
office_tv_plug_consumption,0,True
global_waterheater_current,0.36,True
office_desk_plug_consumption,0,True
livingroom_presence_couch,ON,True
livingroom_presence_table,ON,True
global_active_energy,2935.821,True
global_frequency,49.972084,True
global_voltage,237.019302,True
global_power_factor,1.27045202,True
global_gas_total,189004,True
global_current,1.67031932,True
global_active_power,0.289711207,True
livingroom_tv_plug_consumption,47,True
livingroom_presence_table,OFF,True
livingroom_couch_noise,0.406725,True
livingroom_table_noise,0.238755,True
livingroom_CO2,571.84,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
livingroom_presence_couch,OFF,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_couch_noise,0.839687,True
global_active_energy,2935.821,True
global_frequency,49.9846306,True
global_voltage,236.704361,True
global_power_factor,1.26955795,True
livingroom_presence_couch,ON,True
global_gas_total,189004,True
global_current,1.68518913,True
livingroom_tv_plug_consumption,48,True
global_active_power,0.291367024,True
kitchen_hood_partial_energy,453,True
kitchen_hood_total_energy,453,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
kitchen_cooktop_voltage,237.4,True
livingroom_presence_couch,OFF,True
livingroom_tv_plug_consumption,47,True
livingroom_tv_status,ON,True
office_tv_status,OFF,True
livingroom_presence_couch,ON,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_couch_noise,0.301239,True
livingroom_presence_couch,OFF,True
livingroom_couch_noise,0.632936,True
global_active_energy,2935.821,True
global_frequency,49.9758263,True
global_voltage,236.693481,True
global_power_factor,1.26731002,True
global_gas_total,189004,True
global_current,1.69646633,True
global_active_power,0.294205964,True
livingroom_tv_plug_consumption,46,True
kitchen_humidity,33,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
livingroom_presence_couch,ON,True
office_tv_plug_consumption,0,True
kitchen_oven_voltage,237.13,True
office_desk_plug_consumption,0,True
livingroom_couch_noise,0.303295,True
livingroom_presence_couch,OFF,True
livingroom_tv_plug_consumption,47,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
bathroom_CO2,686.72,True
global_active_energy,2935.821,True
global_frequency,49.9794273,True
global_voltage,236.564163,True
global_power_factor,1.270504,True
global_gas_total,189004,True
global_current,1.67207265,True
global_active_power,0.288553953,True
livingroom_presence_couch,ON,True
livingroom_tv_plug_consumption,48,True
kitchen_luminosity,47,True
livingroom_couch_noise,0.621109,True
bedroom_heater2_temperature,19.2,True
livingroom_presence_table,ON,True
kitchen_temperature,20.56,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
bedroom_temperature,21.4,True
livingroom_tv_plug_consumption,47,True
global_waterheater_power,132,True
kitchen_presence,ON,True
global_lighting_partial_energy,221812,True
livingroom_table_noise,0.477749,True
livingroom_table_plug_consumption,0,True
kitchen_washingmachine_current,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
global_waterheater_power,119,True
office_desk_plug_consumption,0,True
kitchen_washingmachine_total_energy,3942,True
kitchen_dishwasher_current,0,True
kitchen_washingmachine_partial_energy,3942,True
kitchen_presence,OFF,True
global_shutters_voltage,236.87,True
livingroom_presence_table,OFF,True
global_waterheater_power,137,True
global_active_energy,2935.821,True
global_frequency,49.9900665,True
global_voltage,237.063797,True
global_power_factor,1.173666,True
global_gas_total,189004,True
global_current,1.76053476,True
global_active_power,0.341761053,True
kitchen_cooktop_total_energy,21517,True
livingroom_presence_couch,OFF,True
kitchen_cooktop_partial_energy,21517,True
livingroom_tv_plug_consumption,48,True
livingroom_humidity,33,True
kitchen_hood_power,0,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
bedroom_humidity,28,True
livingroom_tv_status,ON,True
office_desk_plug_consumption,0,True
office_tv_status,OFF,True
global_waterheater_total_energy,179684,True
global_waterheater_partial_energy,179193,True
livingroom_tv_plug_consumption,48,True
livingroom_table_plug_consumption,0,True
global_active_energy,2935.821,True
global_frequency,50.0031357,True
global_voltage,236.297241,True
livingroom_couch_plug_consumption,0,True
global_power_factor,1.24737,True
global_gas_total,189005,True
global_current,4.04009628,True
global_active_power,0.71956259,True
bedroom_temperature,21.36,True
livingroom_table_noise,0.225534,True
office_tv_plug_consumption,0,True
livingroom_table_noise,0.649547,True
office_desk_plug_consumption,0,True
livingroom_tv_plug_consumption,49,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_table_noise,0.286317,True
office_desk_plug_consumption,0,True
bathroom_temperature,20.84,True
kitchen_cooktop_power,0,True
livingroom_couch_noise,0.271627,True
livingroom_tv_plug_consumption,44,True
livingroom_couch_noise,0.568572,True
global_active_energy,2935.821,True
global_frequency,50.0052109,True
global_voltage,236.43483,True
global_power_factor,1.03140497,True
global_gas_total,189006,True
global_current,5.21170759,True
global_active_power,1.19505847,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_presence_table,ON,True
office_desk_plug_consumption,0,True
livingroom_presence_couch,ON,True
livingroom_tv_plug_consumption,41,True
livingroom_presence_table,OFF,True
livingroom_presence_couch,OFF,True
kitchen_hood_current,0,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
kitchen_cooktop_current,0,True
kitchen_dishwasher_partial_energy,19349,True
kitchen_dishwasher_total_energy,19349,True
livingroom_tv_plug_consumption,46,True
livingroom_couch_noise,0.278371,True
global_active_energy,2935.821,True
global_frequency,50.0006599,True
global_voltage,236.401321,True
global_power_factor,1.03269196,True
global_lighting_power,98,True
global_gas_total,189006,True
global_current,5.27466488,True
global_active_power,1.20352304,True
kitchen_oven_current,0,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
kitchen_oven_total_energy,11701,True
kitchen_oven_partial_energy,11688,True
office_desk_plug_consumption,0,True
livingroom_humidity,31,True
livingroom_couch_noise,0.6729,True
livingroom_couch_noise,0.267266,True
livingroom_couch_noise,0.589662,True
livingroom_tv_status,ON,True
kitchen_fridge_voltage,237.17,True
office_tv_status,OFF,True
livingroom_tv_plug_consumption,48,True
bedroom_heater2_effective_setpoint,19,True
bedroom_heater2_effective_mode,1,True
bedroom_heater2_command,0,True
global_waterheater_voltage,235.78,True
bedroom_heater2_temperature,19.2,True
bedroom_heater1_temperature,19.3,True
bedroom_heater1_effective_setpoint,19,True
bedroom_heater1_effective_mode,1,True
bedroom_heater1_command,0,True
livingroom_couch_plug_consumption,0,True
kitchen_hood_voltage,235.59,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
global_lighting_current,0.48,True
global_shutters_total_energy,3611,True
global_shutters_partial_energy,3611,True
global_lighting_voltage,236.22,True
livingroom_table_noise,0.578986,True
livingroom_heater2_temperature,19.1,True
livingroom_heater2_effective_mode,1,True
global_active_energy,2935.821,True
global_frequency,49.9899025,True
global_voltage,236.412643,True
global_power_factor,1.03341007,True
livingroom_heater2_effective_setpoint,19,True
global_gas_total,189007,True
global_current,5.16843176,True
livingroom_tv_plug_consumption,47,True
livingroom_heater2_command,0,True
global_active_power,1.17976308,True
livingroom_couch_noise,0.287355,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
kitchen_washingmachine_voltage,235.86,True
office_tv_plug_consumption,0,True
livingroom_couch_noise,0.738289,True
office_desk_plug_consumption,0,True
livingroom_table_noise,1.49591,True
livingroom_presence_table,ON,True
livingroom_presence_couch,ON,True
global_waterheater_power,132,True
livingroom_table_noise,0.599862,True
livingroom_tv_plug_consumption,47,True
entrance_heater_temperature,18.9,True
entrance_heater_effective_mode,1,True
livingroom_humidity,33,True
entrance_heater_effective_setpoint,19,True
entrance_heater_command,5,True
global_shutters_power,0,True
livingroom_table_plug_consumption,0,True
global_active_energy,2935.821,True
global_frequency,49.9910851,True
bedroom_heater1_temperature,19.1,True
global_voltage,236.379959,True
livingroom_couch_plug_consumption,0,True
global_power_factor,1.03559101,True
global_gas_total,189007,True
global_current,5.06808949,True
office_tv_plug_consumption,0,True
global_active_power,1.15535653,True
office_desk_plug_consumption,0,True
livingroom_tv_plug_consumption,48,True
livingroom_humidity,31,True
livingroom_presence_table,OFF,True
livingroom_presence_couch,OFF,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
kitchen_washingmachine_power,0,True
livingroom_couch_noise,0.277177,True
livingroom_table_noise,0.258705,True
office_desk_plug_consumption,0,True
bathroom_humidity,58,True
kitchen_dishwasher_power,0,True
livingroom_presence_couch,ON,True
bathroom_heater_temperature,19.7,True
bathroom_heater_effective_mode,1,True
livingroom_couch_noise,0.8441,True
bathroom_heater_command,0,True
bathroom_heater_effective_setpoint,19,True
livingroom_presence_table,ON,True
livingroom_tv_plug_consumption,46,True
global_active_energy,2935.821,True
global_frequency,49.9910774,True
global_voltage,236.160706,True
livingroom_table_noise,0.565766,True
global_power_factor,1.03735602,True
global_gas_total,189008,True
global_current,4.96025705,True
global_active_power,1.12777174,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
livingroom_presence_table,OFF,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
global_waterheater_power,75,True
livingroom_presence_table,ON,True
livingroom_table_noise,1.2304,True
kitchen_fridge_total_energy,119412,True
livingroom_temperature,20.12,True
livingroom_tv_plug_consumption,47,True
kitchen_fridge_partial_energy,119309,True
livingroom_table_noise,0.528232,True
kitchen_dishwasher_voltage,236.62,True
livingroom_tv_status,ON,True
livingroom_table_plug_consumption,0,True
livingroom_heater1_temperature,19.1,True
livingroom_heater1_command,0,True
livingroom_heater1_effective_mode,1,True
livingroom_couch_plug_consumption,0,True
livingroom_heater1_effective_setpoint,19,True
office_tv_status,OFF,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_presence_couch,OFF,True
livingroom_presence_table,OFF,True
global_active_energy,2935.821,True
global_frequency,49.9853134,True
global_voltage,235.986649,True
global_power_factor,1.051705,True
global_gas_total,189008,True
global_current,4.69278288,True
livingroom_tv_plug_consumption,47,True
global_active_power,1.05017388,True
global_lighting_total_energy,224207,True
global_lighting_partial_energy,221816,True
livingroom_couch_plug_consumption,0,True
global_shutters_current,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
global_waterheater_partial_energy,179199,True
livingroom_tv_plug_consumption,48,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
global_active_energy,2935.821,True
global_frequency,49.9791489,True
global_voltage,235.928528,True
global_power_factor,1.04558098,True
global_gas_total,189008,True
global_current,5.06424284,True
global_active_power,1.14033961,True
livingroom_tv_plug_consumption,46,True
livingroom_table_noise,1.24343,True
bedroom_noise,1.69952,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
bedroom_noise,0.78391,True
livingroom_table_noise,0.573252,True
office_desk_plug_consumption,0,True
global_heaters_temperature,19.8,True
livingroom_tv_plug_consumption,44,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
bedroom_CO2,547.84,True
kitchen_oven_power,0,True
office_desk_plug_consumption,0,True
global_active_energy,2935.821,True
global_frequency,49.9800034,True
global_voltage,235.869339,True
global_power_factor,1.04810405,True
global_gas_total,189008,True
global_current,4.83411646,True
global_active_power,1.0853709,True
livingroom_tv_plug_consumption,49,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
kitchen_CO2,256.96,True
livingroom_tv_status,ON,True
office_tv_status,OFF,True
kitchen_fridge_power,0,True
livingroom_tv_plug_consumption,47,True
office_heater_command,0,True
office_heater_temperature,20.2,True
office_heater_effective_setpoint,19,True
office_heater_effective_mode,1,True
kitchen_fridge_current,0,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
global_active_energy,2935.821,True
global_frequency,49.9874229,True
global_voltage,235.904373,True
global_power_factor,1.03344202,True
office_desk_plug_consumption,0,True
global_gas_total,189008,True
global_current,5.85941601,True
global_active_power,1.33603597,True
livingroom_table_noise,1.28609,True
bathroom_heater_temperature,19.5,True
livingroom_luminosity,81,True
livingroom_tv_plug_consumption,47,True
livingroom_table_noise,0.463367,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
global_waterheater_current,0.35,True
livingroom_tv_plug_consumption,47,True
livingroom_table_plug_consumption,0,True
global_active_energy,2935.821,True
global_frequency,49.9843369,True
global_voltage,236.25705,True
livingroom_couch_plug_consumption,0,True
global_power_factor,1.03412604,True
global_gas_total,189008,True
global_current,5.81001663,True
global_active_power,1.32765186,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_presence_table,ON,True
livingroom_presence_couch,ON,True
livingroom_tv_plug_consumption,46,True
livingroom_CO2,572.8,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
kitchen_hood_partial_energy,453,True
office_tv_plug_consumption,0,True
kitchen_hood_total_energy,453,True
livingroom_presence_table,OFF,True
office_desk_plug_consumption,0,True
livingroom_presence_couch,OFF,True
livingroom_tv_plug_consumption,46,True
kitchen_cooktop_voltage,235.89,True
global_active_energy,2935.821,True
global_frequency,49.9816895,True
global_voltage,236.047882,True
global_power_factor,1.03609395,True
global_gas_total,189008,True
global_current,5.62063217,True
global_active_power,1.27885103,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
walkway_noise,0.307515,True
livingroom_tv_plug_consumption,46,True
livingroom_tv_status,ON,True
office_tv_status,OFF,True
livingroom_couch_plug_consumption,0,True
walkway_noise,0.152356,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
kitchen_oven_voltage,235.67,True
global_active_energy,2935.821,True
global_frequency,49.9787102,True
global_voltage,235.8255,True
global_power_factor,1.033921,True
global_gas_total,189008,True
global_current,5.82242823,True
global_active_power,1.32650113,True
livingroom_tv_plug_consumption,46,True
livingroom_presence_couch,ON,True
kitchen_humidity,33,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_presence_table,ON,True
office_desk_plug_consumption,0,True
livingroom_presence_table,OFF,True
livingroom_tv_plug_consumption,49,True
livingroom_presence_couch,OFF,True
livingroom_couch_noise,0.397966,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
bathroom_CO2,618.88,True
global_active_energy,2935.821,True
global_frequency,49.9840584,True
global_voltage,235.773026,True
global_power_factor,1.032269,True
global_gas_total,189008,True
global_current,5.91324759,True
global_active_power,1.34919548,True
bathroom_humidity,56,True
livingroom_tv_plug_consumption,48,True
kitchen_temperature,20.54,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
kitchen_washingmachine_current,0,True
global_lighting_partial_energy,221821,True
kitchen_washingmachine_total_energy,3942,True
kitchen_washingmachine_partial_energy,3942,True
kitchen_dishwasher_current,0,True
livingroom_tv_plug_consumption,49,True
global_shutters_voltage,235.25,True
livingroom_couch_noise,0.197485,True
livingroom_table_noise,0.139521,True
kitchen_cooktop_total_energy,21517,True
kitchen_cooktop_partial_energy,21517,True
livingroom_couch_noise,0.520587,True
livingroom_table_noise,0.298406,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
kitchen_hood_power,0,True
global_active_energy,2935.821,True
global_frequency,49.9760513,True
global_voltage,235.889114,True
global_power_factor,1.03578305,True
global_gas_total,189008,True
global_current,5.74044847,True
global_active_power,1.30565453,True
bathroom_humidity,54,True
bedroom_noise,2.77009,True
bedroom_noise,1.30102,True
livingroom_tv_plug_consumption,44,True
livingroom_presence_couch,ON,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
bedroom_humidity,28,True
